Date,Company,Year,Month,Day,Weekday,DaysSinceSalary,Season,Holiday,Temperature,Precipitation,SalesScaled
2021-07-21,0,2021,7,21,2,26,1,0,22.4,0.0,0.29586260936595515
2021-07-21,1,2021,7,21,2,26,1,0,22.4,0.0,0.07011882542003144
2021-07-21,2,2021,7,21,2,26,1,0,22.4,0.0,0.16602373214268246
2021-07-22,0,2021,7,22,3,27,1,0,28.5,0.0,0.28296111732520446
2021-07-22,1,2021,7,22,3,27,1,0,28.5,0.0,0.061245943527450664
2021-07-22,2,2021,7,22,3,27,1,0,28.5,0.0,0.16674094196999606
2021-07-23,0,2021,7,23,4,28,1,0,21.8,0.0,0.4907992681722682
2021-07-23,1,2021,7,23,4,28,1,0,21.8,0.0,0.16137488840020492
2021-07-23,2,2021,7,23,4,28,1,0,21.8,0.0,0.25219458265017064
2021-07-24,0,2021,7,24,5,29,1,0,26.0,0.0,0.5392004080362134
2021-07-24,1,2021,7,24,5,29,1,0,26.0,0.0,0.25401222068638063
2021-07-24,2,2021,7,24,5,29,1,0,26.0,0.0,0.192718856037034
2021-07-25,0,2021,7,25,6,30,1,0,29.0,0.0,0.09036791576511352
2021-07-25,1,2021,7,25,6,30,1,0,29.0,0.0,0.06091808900896573
2021-07-25,2,2021,7,25,6,30,1,0,29.0,0.0,0.1574218249725107
2021-07-26,0,2021,7,26,0,0,1,0,28.6,0.0,0.3085492692919199
2021-07-26,1,2021,7,26,0,0,1,0,28.6,0.0,0.06045762119565559
2021-07-26,2,2021,7,26,0,0,1,0,28.6,0.0,0.1908910747345726
2021-07-27,0,2021,7,27,1,1,1,0,30.2,0.0,0.3634680429757496
2021-07-27,1,2021,7,27,1,1,1,0,30.2,0.0,0.04238441645294446
2021-07-27,2,2021,7,27,1,1,1,0,30.2,0.0,0.18257205235145077
2021-07-28,0,2021,7,28,2,2,1,0,20.9,0.5,0.27812139153531346
2021-07-28,1,2021,7,28,2,2,1,0,20.9,0.5,0.09303642795441497
2021-07-28,2,2021,7,28,2,2,1,0,20.9,0.5,0.21479100346639046
2021-07-29,0,2021,7,29,3,3,1,0,24.0,2.1,0.29919138260439426
2021-07-29,1,2021,7,29,3,3,1,0,24.0,2.1,0.09791481065349629
2021-07-29,2,2021,7,29,3,3,1,0,24.0,2.1,0.20609709651874955
2021-07-30,0,2021,7,30,4,4,1,0,21.6,1.9,0.07335309069003226
2021-07-30,1,2021,7,30,4,4,1,0,21.6,1.9,0.12460843145601691
2021-07-30,2,2021,7,30,4,4,1,0,21.6,1.9,0.28270884972361027
2021-07-31,0,2021,7,31,5,5,1,0,22.3,1.4,0.5059838082026057
2021-07-31,1,2021,7,31,5,5,1,0,22.3,1.4,0.16444025060422915
2021-07-31,2,2021,7,31,5,5,1,0,22.3,1.4,0.2335772158927085
2021-08-01,0,2021,8,1,6,6,1,0,21.1,0.1,0.12370628075291874
2021-08-01,1,2021,8,1,6,6,1,0,21.1,0.1,0.09123037171383304
2021-08-01,2,2021,8,1,6,6,1,0,21.1,0.1,0.1900572693412384
2021-08-02,0,2021,8,2,0,7,1,0,16.7,0.0,0.22156139656122498
2021-08-02,1,2021,8,2,0,7,1,0,16.7,0.0,0.24079667146568698
2021-08-02,2,2021,8,2,0,7,1,0,16.7,0.0,0.1908527559892188
2021-08-03,0,2021,8,3,1,8,1,0,19.6,0.0,0.24176954562395095
2021-08-03,1,2021,8,3,1,8,1,0,19.6,0.0,0.06128271821125495
2021-08-03,2,2021,8,3,1,8,1,0,19.6,0.0,0.18980724190607304
2021-08-04,0,2021,8,4,2,9,1,0,21.1,0.0,0.28300660749785594
2021-08-04,1,2021,8,4,2,9,1,0,21.1,0.0,0.05513334299344721
2021-08-04,2,2021,8,4,2,9,1,0,21.1,0.0,0.19193779992640814
2021-08-05,0,2021,8,5,3,10,1,0,23.0,0.0,0.2921825337776832
2021-08-05,1,2021,8,5,3,10,1,0,23.0,0.0,0.03895502410652901
2021-08-05,2,2021,8,5,3,10,1,0,23.0,0.0,0.18059909690846584
2021-08-06,0,2021,8,6,4,11,1,0,23.9,0.0,0.44427064107470854
2021-08-06,1,2021,8,6,4,11,1,0,23.9,0.0,0.29462905689506363
2021-08-06,2,2021,8,6,4,11,1,0,23.9,0.0,0.22749616498744918
2021-08-07,0,2021,8,7,5,12,1,0,18.7,12.9,0.37133482311803695
2021-08-07,1,2021,8,7,5,12,1,0,18.7,12.9,0.20434253446735648
2021-08-07,2,2021,8,7,5,12,1,0,18.7,12.9,0.23106166175696474
2021-08-08,0,2021,8,8,6,13,1,0,19.5,0.1,0.10921403502679103
2021-08-08,1,2021,8,8,6,13,1,0,19.5,0.1,0.1515738509636292
2021-08-08,2,2021,8,8,6,13,1,0,19.5,0.1,0.17660808390322286
2021-08-09,0,2021,8,9,0,14,1,0,20.6,0.0,0.1405625049014817
2021-08-09,1,2021,8,9,0,14,1,0,20.6,0.0,0.09623948130180274
2021-08-09,2,2021,8,9,0,14,1,0,20.6,0.0,0.1664369415715809
2021-08-10,0,2021,8,10,1,15,1,0,23.2,0.0,0.23995069791232876
2021-08-10,1,2021,8,10,1,15,1,0,23.2,0.0,0.048078053836374805
2021-08-10,2,2021,8,10,1,15,1,0,23.2,0.0,0.18537464732801415
2021-08-11,0,2021,8,11,2,16,1,0,22.7,9.5,0.27043846506195
2021-08-11,1,2021,8,11,2,16,1,0,22.7,9.5,0.14027214471057892
2021-08-11,2,2021,8,11,2,16,1,0,22.7,9.5,0.19168676675091734
2021-08-12,0,2021,8,12,3,17,1,0,24.4,11.5,0.1942581483040972
2021-08-12,1,2021,8,12,3,17,1,0,24.4,11.5,0.09786158336997447
2021-08-12,2,2021,8,12,3,17,1,0,24.4,11.5,0.19606258310197355
2021-08-13,0,2021,8,13,4,18,1,0,23.9,1.3,0.5648776999651796
2021-08-13,1,2021,8,13,4,18,1,0,23.9,1.3,0.1756321477261742
2021-08-13,2,2021,8,13,4,18,1,0,23.9,1.3,0.3361590341710419
2021-08-14,0,2021,8,14,5,19,1,0,19.6,2.0,0.4028828738101512
2021-08-14,1,2021,8,14,5,19,1,0,19.6,2.0,0.40439569075210147
2021-08-14,2,2021,8,14,5,19,1,0,19.6,2.0,0.2404630221107319
2021-08-15,0,2021,8,15,6,20,1,0,16.9,1.1,0.03770105088014518
2021-08-15,1,2021,8,15,6,20,1,0,16.9,1.1,0.08144469558567081
2021-08-15,2,2021,8,15,6,20,1,0,16.9,1.1,0.19992700532055663
2021-08-16,0,2021,8,16,0,21,1,0,17.5,0.8,0.11007798759865134
2021-08-16,1,2021,8,16,0,21,1,0,17.5,0.8,0.15545603149739923
2021-08-16,2,2021,8,16,0,21,1,0,17.5,0.8,0.17838074150021074
2021-08-17,0,2021,8,17,1,22,1,0,15.9,15.200000000000001,0.10559351960175394
2021-08-17,1,2021,8,17,1,22,1,0,15.9,15.200000000000001,0.087365092989528
2021-08-17,2,2021,8,17,1,22,1,0,15.9,15.200000000000001,0.19856478294301894
2021-08-18,0,2021,8,18,2,23,1,0,15.3,2.5999999999999996,0.17056853503968616
2021-08-18,1,2021,8,18,2,23,1,0,15.3,2.5999999999999996,0.12280971766812127
2021-08-18,2,2021,8,18,2,23,1,0,15.3,2.5999999999999996,0.20148975997270493
2021-08-19,0,2021,8,19,3,24,1,0,16.8,0.0,0.19274450827976333
2021-08-19,1,2021,8,19,3,24,1,0,16.8,0.0,0.051378250741633866
2021-08-19,2,2021,8,19,3,24,1,0,16.8,0.0,0.19458644680616533
2021-08-20,0,2021,8,20,4,25,1,0,20.1,0.30000000000000004,0.6273596292518874
2021-08-20,1,2021,8,20,4,25,1,0,20.1,0.30000000000000004,0.16136155920134054
2021-08-20,2,2021,8,20,4,25,1,0,20.1,0.30000000000000004,0.5856149422652402
2021-08-21,0,2021,8,21,5,26,1,0,18.2,0.0,0.47107501039190325
2021-08-21,1,2021,8,21,5,26,1,0,18.2,0.0,0.3222482576090022
2021-08-21,2,2021,8,21,5,26,1,0,18.2,0.0,0.49613863238573436
2021-08-22,0,2021,8,22,6,27,1,0,17.5,0.0,0.043730493634539576
2021-08-22,1,2021,8,22,6,27,1,0,17.5,0.0,0.11189721927197974
2021-08-22,2,2021,8,22,6,27,1,0,17.5,0.0,0.37971466753770294
2021-08-23,0,2021,8,23,0,28,1,0,17.6,0.0,0.11934268179044334
2021-08-23,1,2021,8,23,0,28,1,0,17.6,0.0,0.029161482519342505
2021-08-23,2,2021,8,23,0,28,1,0,17.6,0.0,0.31455907135343475
2021-08-24,0,2021,8,24,1,29,1,0,17.7,0.0,0.14534285157697555
2021-08-24,1,2021,8,24,1,29,1,0,17.7,0.0,0.06893204629639489
2021-08-24,2,2021,8,24,1,29,1,0,17.7,0.0,0.3512212084942921
2021-08-25,0,2021,8,25,2,0,1,0,16.1,5.3,0.21908582183938552
2021-08-25,1,2021,8,25,2,0,1,0,16.1,5.3,0.1197553422656517
2021-08-25,2,2021,8,25,2,0,1,0,16.1,5.3,0.4732863451123861
2021-08-26,0,2021,8,26,3,1,1,0,14.5,5.1,0.2821014217717779
2021-08-26,1,2021,8,26,3,1,1,0,14.5,5.1,0.11691785614823252
2021-08-26,2,2021,8,26,3,1,1,0,14.5,5.1,0.4965289484259619
2021-08-27,0,2021,8,27,4,2,1,0,14.0,0.9,0.5898533936818904
2021-08-27,1,2021,8,27,4,2,1,0,14.0,0.9,0.4591936279240221
2021-08-27,2,2021,8,27,4,2,1,0,14.0,0.9,0.6949789184084889
2021-08-28,0,2021,8,28,5,3,1,0,15.3,0.1,0.4840703774342392
2021-08-28,1,2021,8,28,5,3,1,0,15.3,0.1,0.5513851796716163
2021-08-28,2,2021,8,28,5,3,1,0,15.3,0.1,0.6120875584291907
2021-08-29,0,2021,8,29,6,4,1,0,17.8,0.0,0.08742981627814192
2021-08-29,1,2021,8,29,6,4,1,0,17.8,0.0,0.15360536222273768
2021-08-29,2,2021,8,29,6,4,1,0,17.8,0.0,0.44918400220024396
2021-08-30,0,2021,8,30,0,5,1,0,20.2,0.0,0.09787887025250931
2021-08-30,1,2021,8,30,0,5,1,0,20.2,0.0,0.060433199310213626
2021-08-30,2,2021,8,30,0,5,1,0,20.2,0.0,0.3106919388646868
2021-08-31,0,2021,8,31,1,6,1,0,17.7,0.0,0.14744737810502817
2021-08-31,1,2021,8,31,1,6,1,0,17.7,0.0,0.06768265988743473
2021-08-31,2,2021,8,31,1,6,1,0,17.7,0.0,0.3465353707072978
2021-09-01,0,2021,9,1,2,7,1,0,16.6,0.4,0.16261320650341624
2021-09-01,1,2021,9,1,2,7,1,0,16.6,0.4,0.06705320366806972
2021-09-01,2,2021,9,1,2,7,1,0,16.6,0.4,0.4272104943167757
2021-09-02,0,2021,9,2,3,8,1,0,19.6,0.0,0.20947042736085067
2021-09-02,1,2021,9,2,3,8,1,0,19.6,0.0,0.20719830856877564
2021-09-02,2,2021,9,2,3,8,1,0,19.6,0.0,0.48785149606057904
2021-09-03,0,2021,9,3,4,9,1,0,15.1,0.0,0.5020022642022006
2021-09-03,1,2021,9,3,4,9,1,0,15.1,0.0,0.405800778822058
2021-09-03,2,2021,9,3,4,9,1,0,15.1,0.0,0.7831096460285112
2021-09-04,0,2021,9,4,5,10,1,0,14.3,0.0,0.5530786727763739
2021-09-04,1,2021,9,4,5,10,1,0,14.3,0.0,0.424901051193563
2021-09-04,2,2021,9,4,5,10,1,0,14.3,0.0,0.6339077988816201
2021-09-05,0,2021,9,5,6,11,1,0,17.5,0.0,0.09928386817575177
2021-09-05,1,2021,9,5,6,11,1,0,17.5,0.0,0.04343032041418049
2021-09-05,2,2021,9,5,6,11,1,0,17.5,0.0,0.47192105099006026
2021-09-06,0,2021,9,6,0,12,1,0,17.5,0.0,0.06709844202438298
2021-09-06,1,2021,9,6,0,12,1,0,17.5,0.0,0.025991082588049438
2021-09-06,2,2021,9,6,0,12,1,0,17.5,0.0,0.32863892506441167
2021-09-07,0,2021,9,7,1,13,1,0,18.5,0.0,0.1772932216079466
2021-09-07,1,2021,9,7,1,13,1,0,18.5,0.0,0.10546242222000188
2021-09-07,2,2021,9,7,1,13,1,0,18.5,0.0,0.372030758123002
2021-09-08,0,2021,9,8,2,14,1,0,23.1,0.0,0.1463647225312789
2021-09-08,1,2021,9,8,2,14,1,0,23.1,0.0,0.2627623493552804
2021-09-08,2,2021,9,8,2,14,1,0,23.1,0.0,0.4351812362133674
2021-09-09,0,2021,9,9,3,15,1,0,22.6,0.0,0.24551492765725458
2021-09-09,1,2021,9,9,3,15,1,0,22.6,0.0,0.08375279343700175
2021-09-09,2,2021,9,9,3,15,1,0,22.6,0.0,0.4562798459192469
2021-09-10,0,2021,9,10,4,16,1,0,15.7,0.0,0.5379732344425556
2021-09-10,1,2021,9,10,4,16,1,0,15.7,0.0,0.3186697751471762
2021-09-10,2,2021,9,10,4,16,1,0,15.7,0.0,0.722735620348331
2021-09-11,0,2021,9,11,5,17,1,0,16.9,0.2,0.7079612323191048
2021-09-11,1,2021,9,11,5,17,1,0,16.9,0.2,0.6179218521978237
2021-09-11,2,2021,9,11,5,17,1,0,16.9,0.2,0.6534485778512388
2021-09-12,0,2021,9,12,6,18,1,0,17.9,4.1,0.06341070868861952
2021-09-12,1,2021,9,12,6,18,1,0,17.9,4.1,0.11640062971908778
2021-09-12,2,2021,9,12,6,18,1,0,17.9,4.1,0.4708038582329261
2021-09-13,0,2021,9,13,0,19,1,0,15.5,0.0,0.10688789009264477
2021-09-13,1,2021,9,13,0,19,1,0,15.5,0.0,0.04977082845023296
2021-09-13,2,2021,9,13,0,19,1,0,15.5,0.0,0.32026406259927287
2021-09-14,0,2021,9,14,1,20,1,0,16.0,0.0,0.14742039024573605
2021-09-14,1,2021,9,14,1,20,1,0,16.0,0.0,0.18168984023051166
2021-09-14,2,2021,9,14,1,20,1,0,16.0,0.0,0.3737592197929165
2021-09-15,0,2021,9,15,2,21,1,0,15.5,0.0,0.1795388986737367
2021-09-15,1,2021,9,15,2,21,1,0,15.5,0.0,0.15369401451298273
2021-09-15,2,2021,9,15,2,21,1,0,15.5,0.0,0.44129338514963534
2021-09-16,0,2021,9,16,3,22,1,0,11.6,0.0,0.18803042838636622
2021-09-16,1,2021,9,16,3,22,1,0,11.6,0.0,0.12643358402632765
2021-09-16,2,2021,9,16,3,22,1,0,11.6,0.0,0.4634194474912113
2021-09-17,0,2021,9,17,4,23,1,0,10.9,0.1,0.5042997262519684
2021-09-17,1,2021,9,17,4,23,1,0,10.9,0.1,0.4754512134648569
2021-09-17,2,2021,9,17,4,23,1,0,10.9,0.1,0.7740212103411229
2021-09-18,0,2021,9,18,5,24,1,0,11.6,0.0,0.5596201660892706
2021-09-18,1,2021,9,18,5,24,1,0,11.6,0.0,0.5425136188507229
2021-09-18,2,2021,9,18,5,24,1,0,11.6,0.0,0.6897829436953127
2021-09-19,0,2021,9,19,6,25,1,0,12.0,0.0,0.061363314041194446
2021-09-19,1,2021,9,19,6,25,1,0,12.0,0.0,0.10042103023657066
2021-09-19,2,2021,9,19,6,25,1,0,12.0,0.0,0.5257462528095562
2021-09-20,0,2021,9,20,0,26,1,0,10.9,0.0,0.07725369970826515
2021-09-20,1,2021,9,20,0,26,1,0,10.9,0.0,0.0962737613413199
2021-09-20,2,2021,9,20,0,26,1,0,10.9,0.0,0.3401579289474992
2021-09-21,0,2021,9,21,1,27,1,0,11.4,0.9,0.10584352593619845
2021-09-21,1,2021,9,21,1,27,1,0,11.4,0.9,0.09804120941066366
2021-09-21,2,2021,9,21,1,27,1,0,11.4,0.9,0.39210297964497126
2021-09-22,0,2021,9,22,2,28,2,0,13.5,0.0,0.1847154427242664
2021-09-22,1,2021,9,22,2,28,2,0,13.5,0.0,0.1110794637858472
2021-09-22,2,2021,9,22,2,28,2,0,13.5,0.0,0.4592123800289267
2021-09-23,0,2021,9,23,3,29,2,0,12.8,6.8,0.18212330262641863
2021-09-23,1,2021,9,23,3,29,2,0,12.8,6.8,0.1438329819204879
2021-09-23,2,2021,9,23,3,29,2,0,12.8,6.8,0.49281097771456406
2021-09-24,0,2021,9,24,4,0,2,0,11.3,0.5,0.5462668426383144
2021-09-24,1,2021,9,24,4,0,2,0,11.3,0.5,0.5406560925355803
2021-09-24,2,2021,9,24,4,0,2,0,11.3,0.5,1.0
2021-09-25,0,2021,9,25,5,1,2,0,17.2,0.0,0.6496332498237025
2021-09-25,1,2021,9,25,5,1,2,0,17.2,0.0,0.6420991399138881
2021-09-25,2,2021,9,25,5,1,2,0,17.2,0.0,0.8768834626674888
2021-09-26,0,2021,9,26,6,2,2,0,17.9,0.0,0.06809468364203333
2021-09-26,1,2021,9,26,6,2,2,0,17.9,0.0,0.13741511469861314
2021-09-26,2,2021,9,26,6,2,2,0,17.9,0.0,0.6813277849261719
2021-09-27,0,2021,9,27,0,3,2,0,17.5,0.0,0.09260766928188956
2021-09-27,1,2021,9,27,0,3,2,0,17.5,0.0,0.08770719609469124
2021-09-27,2,2021,9,27,0,3,2,0,17.5,0.0,0.33380345072197853
2021-09-28,0,2021,9,28,1,4,2,0,14.2,0.0,0.12391669901577815
2021-09-28,1,2021,9,28,1,4,2,0,14.2,0.0,0.14876556726530646
2021-09-28,2,2021,9,28,1,4,2,0,14.2,0.0,0.4265062890210204
2021-09-29,0,2021,9,29,2,5,2,0,14.3,0.0,0.11307394217585098
2021-09-29,1,2021,9,29,2,5,2,0,14.3,0.0,0.18536412399593863
2021-09-29,2,2021,9,29,2,5,2,0,14.3,0.0,0.49810473382892245
2021-09-30,0,2021,9,30,3,6,2,0,12.2,1.1,0.0037855935160907143
2021-09-30,1,2021,9,30,3,6,2,0,12.2,1.1,0.14072298167282016
2021-09-30,2,2021,9,30,3,6,2,0,12.2,1.1,0.5368313273568691
2021-10-01,0,2021,10,1,4,7,2,0,14.6,0.30000000000000004,0.5824853953239146
2021-10-01,1,2021,10,1,4,7,2,0,14.6,0.30000000000000004,0.5033387602291991
2021-10-01,2,2021,10,1,4,7,2,0,14.6,0.30000000000000004,0.42030230946770963
2021-10-02,0,2021,10,2,5,8,2,0,15.1,0.0,0.7831304243489191
2021-10-02,1,2021,10,2,5,8,2,0,15.1,0.0,0.7865136178366875
2021-10-02,2,2021,10,2,5,8,2,0,15.1,0.0,0.3593572761188909
2021-10-03,0,2021,10,3,6,9,2,0,14.7,2.3,0.046154268272461
2021-10-03,1,2021,10,3,6,9,2,0,14.7,2.3,0.19201572822844823
2021-10-03,2,2021,10,3,6,9,2,0,14.7,2.3,0.2745437964542627
2021-10-04,0,2021,10,4,0,10,2,0,14.7,0.0,0.11439030711531487
2021-10-04,1,2021,10,4,0,10,2,0,14.7,0.0,0.03784779337962258
2021-10-04,2,2021,10,4,0,10,2,0,14.7,0.0,0.1584339715718803
2021-10-05,0,2021,10,5,1,11,2,0,13.6,4.1,0.1627834241408821
2021-10-05,1,2021,10,5,1,11,2,0,13.6,4.1,0.10868269970450752
2021-10-05,2,2021,10,5,1,11,2,0,13.6,4.1,0.20906536037096715
2021-10-06,0,2021,10,6,2,12,2,0,14.6,0.0,0.18184299091278538
2021-10-06,1,2021,10,6,2,12,2,0,14.6,0.0,0.24709197029029764
2021-10-06,2,2021,10,6,2,12,2,0,14.6,0.0,0.23512019177868462
2021-10-07,0,2021,10,7,3,13,2,0,14.1,0.0,0.2848701942666814
2021-10-07,1,2021,10,7,3,13,2,0,14.1,0.0,0.17309871653182238
2021-10-07,2,2021,10,7,3,13,2,0,14.1,0.0,0.24769040715588428
2021-10-08,0,2021,10,8,4,14,2,0,15.7,0.0,0.713802643629462
2021-10-08,1,2021,10,8,4,14,2,0,15.7,0.0,0.46555397416830685
2021-10-08,2,2021,10,8,4,14,2,0,15.7,0.0,0.4194349097368706
2021-10-09,0,2021,10,9,5,15,2,0,13.9,0.0,0.6604453934442195
2021-10-09,1,2021,10,9,5,15,2,0,13.9,0.0,0.5055120742561791
2021-10-09,2,2021,10,9,5,15,2,0,13.9,0.0,0.3990708091362587
2021-10-10,0,2021,10,10,6,16,2,0,12.5,0.0,0.05344598811481544
2021-10-10,1,2021,10,10,6,16,2,0,12.5,0.0,0.06577985344262856
2021-10-10,2,2021,10,10,6,16,2,0,12.5,0.0,0.25056829702266953
2021-10-11,0,2021,10,11,0,17,2,0,11.8,5.8,0.08188595300873908
2021-10-11,1,2021,10,11,0,17,2,0,11.8,5.8,0.03700029478020542
2021-10-11,2,2021,10,11,0,17,2,0,11.8,5.8,0.1683132809961731
2021-10-12,0,2021,10,12,1,18,2,0,9.1,0.1,0.15085675657996805
2021-10-12,1,2021,10,12,1,18,2,0,9.1,0.1,0.26702361729785756
2021-10-12,2,2021,10,12,1,18,2,0,9.1,0.1,0.21661907662364743
2021-10-13,0,2021,10,13,2,19,2,0,7.6,0.0,0.2502431167008077
2021-10-13,1,2021,10,13,2,19,2,0,7.6,0.0,0.142083113733384
2021-10-13,2,2021,10,13,2,19,2,0,7.6,0.0,0.22126325735931865
2021-10-14,0,2021,10,14,3,20,2,0,10.1,0.0,0.2871537684181376
2021-10-14,1,2021,10,14,3,20,2,0,10.1,0.0,0.28880996031879025
2021-10-14,2,2021,10,14,3,20,2,0,10.1,0.0,0.24120663571536852
2021-10-15,0,2021,10,15,4,21,2,0,10.9,1.7000000000000002,0.5476070354486182
2021-10-15,1,2021,10,15,4,21,2,0,10.9,1.7000000000000002,0.5474375852137962
2021-10-15,2,2021,10,15,4,21,2,0,10.9,1.7000000000000002,0.4112240800273519
2021-10-16,0,2021,10,16,5,22,2,0,10.2,0.0,0.6298587176916342
2021-10-16,1,2021,10,16,5,22,2,0,10.2,0.0,0.7110064966034179
2021-10-16,2,2021,10,16,5,22,2,0,10.2,0.0,0.36518750957239915
2021-10-17,0,2021,10,17,6,23,2,0,8.4,0.0,0.050083943602217344
2021-10-17,1,2021,10,17,6,23,2,0,8.4,0.0,0.10646554878964157
2021-10-17,2,2021,10,17,6,23,2,0,8.4,0.0,0.2435461712483988
2021-10-18,0,2021,10,18,0,24,2,0,8.1,0.0,0.1599574647535524
2021-10-18,1,2021,10,18,0,24,2,0,8.1,0.0,0.0550970253439952
2021-10-18,2,2021,10,18,0,24,2,0,8.1,0.0,0.15361209292209566
2021-10-19,0,2021,10,19,1,25,2,0,9.6,1.4,0.11985949951112437
2021-10-19,1,2021,10,19,1,25,2,0,9.6,1.4,0.2478575243770844
2021-10-19,2,2021,10,19,1,25,2,0,9.6,1.4,0.20640967047970915
2021-10-20,0,2021,10,20,2,26,2,0,15.2,0.2,0.18558763313660703
2021-10-20,1,2021,10,20,2,26,2,0,15.2,0.2,0.12670057618375424
2021-10-20,2,2021,10,20,2,26,2,0,15.2,0.2,0.21605035511616133
2021-10-21,0,2021,10,21,3,27,2,0,11.0,1.9000000000000001,0.3427826430248618
2021-10-21,1,2021,10,21,3,27,2,0,11.0,1.9000000000000001,0.20477772627369403
2021-10-21,2,2021,10,21,3,27,2,0,11.0,1.9000000000000001,0.23758840155908187
2021-10-22,0,2021,10,22,4,28,2,0,7.9,0.0,0.607322590517742
2021-10-22,1,2021,10,22,4,28,2,0,7.9,0.0,0.5225476761880213
2021-10-22,2,2021,10,22,4,28,2,0,7.9,0.0,0.42582756369186414
2021-10-23,0,2021,10,23,5,29,2,0,4.4,0.0,0.6192320474182597
2021-10-23,1,2021,10,23,5,29,2,0,4.4,0.0,0.6136243271434494
2021-10-23,2,2021,10,23,5,29,2,0,4.4,0.0,0.36773663528298983
2021-10-24,0,2021,10,24,6,30,2,0,10.2,0.0,0.05326838873242613
2021-10-24,1,2021,10,24,6,30,2,0,10.2,0.0,0.22341889272815912
2021-10-24,2,2021,10,24,6,30,2,0,10.2,0.0,0.256889272940459
2021-10-25,0,2021,10,25,0,0,2,0,9.9,0.0,0.07485351886590993
2021-10-25,1,2021,10,25,0,0,2,0,9.9,0.0,0.07055467653492906
2021-10-25,2,2021,10,25,0,0,2,0,9.9,0.0,0.1969241976872506
2021-10-26,0,2021,10,26,1,1,2,0,11.8,0.0,0.2273674917299921
2021-10-26,1,2021,10,26,1,1,2,0,11.8,0.0,0.18553612578262793
2021-10-26,2,2021,10,26,1,1,2,0,11.8,0.0,0.23826943428801756
2021-10-27,0,2021,10,27,2,2,2,0,11.5,0.8,0.24092972425262513
2021-10-27,1,2021,10,27,2,2,2,0,11.5,0.8,0.3232692979000221
2021-10-27,2,2021,10,27,2,2,2,0,11.5,0.8,0.2576411958641923
2021-10-28,0,2021,10,28,3,3,2,0,13.3,1.6,0.30646415506411046
2021-10-28,1,2021,10,28,3,3,2,0,13.3,1.6,0.27274844141859567
2021-10-28,2,2021,10,28,3,3,2,0,13.3,1.6,0.27168059858118915
2021-10-29,0,2021,10,29,4,4,2,0,10.2,0.0,0.6097377577962745
2021-10-29,1,2021,10,29,4,4,2,0,10.2,0.0,0.48064316558060355
2021-10-29,2,2021,10,29,4,4,2,0,10.2,0.0,0.43107612462140116
2021-10-30,0,2021,10,30,5,5,2,0,10.1,0.0,0.5583814976347429
2021-10-30,1,2021,10,30,5,5,2,0,10.1,0.0,0.6990795886133336
2021-10-30,2,2021,10,30,5,5,2,0,10.1,0.0,0.398304115437893
2021-10-31,0,2021,10,31,6,6,2,0,10.4,0.0,0.11776935619463019
2021-10-31,1,2021,10,31,6,6,2,0,10.4,0.0,0.10511998110318625
2021-10-31,2,2021,10,31,6,6,2,0,10.4,0.0,0.28706416851304234
2021-11-01,0,2021,11,1,0,7,2,0,12.7,0.0,0.11224239638424129
2021-11-01,1,2021,11,1,0,7,2,0,12.7,0.0,0.13039756601658997
2021-11-01,2,2021,11,1,0,7,2,0,12.7,0.0,0.2281554620800558
2021-11-02,0,2021,11,2,1,8,2,0,9.7,0.2,0.14892139437519455
2021-11-02,1,2021,11,2,1,8,2,0,9.7,0.2,0.18743897820267535
2021-11-02,2,2021,11,2,1,8,2,0,9.7,0.2,0.2608564714993306
2021-11-03,0,2021,11,3,2,9,2,0,7.8,4.6,0.23923778236388862
2021-11-03,1,2021,11,3,2,9,2,0,7.8,4.6,0.193401309622014
2021-11-03,2,2021,11,3,2,9,2,0,7.8,4.6,0.2829735889378987
2021-11-04,0,2021,11,4,3,10,2,0,7.6,0.0,0.32465550819981265
2021-11-04,1,2021,11,4,3,10,2,0,7.6,0.0,0.2050958671002686
2021-11-04,2,2021,11,4,3,10,2,0,7.6,0.0,0.305243707165658
2021-11-05,0,2021,11,5,4,11,2,0,6.4,0.0,0.6251740006740933
2021-11-05,1,2021,11,5,4,11,2,0,6.4,0.0,0.5369329890089404
2021-11-05,2,2021,11,5,4,11,2,0,6.4,0.0,0.43057382124148524
2021-11-06,0,2021,11,6,5,12,2,1,6.1,0.0,0.6933899759248573
2021-11-06,1,2021,11,6,5,12,2,1,6.1,0.0,0.7446946834212271
2021-11-06,2,2021,11,6,5,12,2,1,6.1,0.0,0.3472066555390019
2021-11-07,0,2021,11,7,6,13,2,0,3.9,2.2,0.06289961565034419
2021-11-07,1,2021,11,7,6,13,2,0,3.9,2.2,0.14576375747579104
2021-11-07,2,2021,11,7,6,13,2,0,3.9,2.2,0.24758444307861813
2021-11-08,0,2021,11,8,0,14,2,0,1.5,0.39999999999999997,0.09574000456959869
2021-11-08,1,2021,11,8,0,14,2,0,1.5,0.39999999999999997,0.023223027685045274
2021-11-08,2,2021,11,8,0,14,2,0,1.5,0.39999999999999997,0.1682406122590019
2021-11-09,0,2021,11,9,1,15,2,0,8.2,6.1000000000000005,0.12060683121562948
2021-11-09,1,2021,11,9,1,15,2,0,8.2,6.1000000000000005,0.11669594650927342
2021-11-09,2,2021,11,9,1,15,2,0,8.2,6.1000000000000005,0.19921971457670684
2021-11-10,0,2021,11,10,2,16,2,0,11.3,0.0,0.21863923235706875
